S.NO.,CODE,Noman,PART NUMBER,PARTICULAR,SECTION,C.H. Ø (mm) & POSITION,S.H DETAIL (mm),Sub-Cateogry,Brand,SPECIAL Category,POSITION,Type,Leaf Type Code,Vehicle Maker,vehicle code,Sub_seg_desc,Sub_seg_code,Lens in inches,DBP ,MRP,ML - DBP(Rs),Length (Inches),Image,2P - DBP(Rs),Length (Inches),Image,3 - DBP(Rs),Length (Inches),Image,4 - DBP(Rs),Length (Inches),Image,5 - DBP(Rs),Length (Inches),Image,6 - DBP(Rs),Length (Inches),Image,7 - DBP(Rs),Length (Inches),Image,8 - DBP(Rs),Length (Inches),Image,9 - DBP(Rs),Length (Inches),Image,10 - DBP(Rs),Length (Inches),Image,11 - DBP(Rs),Length (Inches),Image,12 - DBP(Rs),Length (Inches),Image,13 - DBP(Rs),Length (Inches),Image,14 - DBP(Rs),Length (Inches),Image,AA - DBP(Rs),Length (Inches),Image,AB - DBP(Rs),Length (Inches),Image,3A - DBP(Rs),Length (Inches),Image,4A - DBP(Rs),Length (Inches),Image,L1W - DBP(Rs),Length (Inches),Image,L2W - DBP(Rs),Length (Inches),Image,ASSY - DBP(Rs),,,15/L,Length (Inches),Image,16/L,Length (Inches),Image,17/L,Length (Inches),Image,18/L,Length (Inches),Image,19/L,Length (Inches),Image,2/L,Length (Inches),Image,20/L,Length (Inches),Image,HELPER SPL,Length (Inches),Image,PP,Length (Inches),Image,SPL LEAF,Length (Inches),Image
7637,683107,6831,0401AA0750N,M&M FRONT SPRING ASSY 7/L AMI,70X10,10.5 CENTRE,3/L & 6/L  BOTH SIDE Ø 10.3,MAHINDRA,MAHINDRA,,1,7/L,5,MAHINDRA,15,LCV,3,16.73,320,480,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,320,16.73228346,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
7638,683108,6831,0401AA0750N,M&M FRONT SPRING ASSY 8/L AMI,70X10,10.5 CENTRE,3/L & 6/L  BOTH SIDE Ø 10.3,MAHINDRA,MAHINDRA,,1,8/L,5,MAHINDRA,15,LCV,3,11.34,210,320,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,210,11.33858268,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
7639,684300,6843,A400 320 16 02,DICV H. PB ASSY AMI,0X0,14.5 OFFSET,SIDE GROOVED/NIBBING,DICV,DICV,,3,ASSY.,2,DICV,8,HP,2,0.00,18270,27680,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,18270,,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
7640,684301,6843,A400 320 16 02,DICV H. PB M/L AMI,90X27,14.5 OFFSET,SIDE GROOVED/NIBBING,DICV,DICV,,3,M/L,5,DICV,8,HP,2,64.57,5330,8070,5330,64.56692913,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
7641,684302,6843,A400 320 16 02,DICV H. PB 2/L AMI,90X27,14.5 OFFSET,SIDE GROOVED/NIBBING,DICV,DICV,,3,2/L,5,DICV,8,HP,2,44.09,3510,5320,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,0,,0,0,,3510,44.09448819,,0,0,,0,0,,0,0,,0,0,
7642,684303,6843,A400 320 16 02,DICV H. PB 3/L AMI,90X27,14.5 OFFSET,SIDE GROOVED/NIBBING,DICV,DICV,,3,3/L,5,DICV,8,HP,2,49.41,3820,5790,0,0,,0,0,,3820,49.40944882,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
7643,684304,6843,A400 320 16 02,DICV H. PB 4/L AMI,90X27,14.5 OFFSET,SIDE GROOVED/NIBBING,DICV,DICV,,3,4/L,5,DICV,8,HP,2,38.78,3010,4560,0,0,,0,0,,0,0,,3010,38.77952756,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
7644,684305,6843,A400 320 16 02,DICV H. PB TPP AMI,90X17,14.5 OFFSET,SIDE GROOVED/NIBBING,DICV,DICV,,3,5/L,5,DICV,8,HP,2,6.30,270,410,0,0,,0,0,,0,0,,0,0,,270,6.299212598,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
7645,687201,6872,5507 3240 0147,TATA YI 10.4 TON TRUCK REAR,70X11,12.5   CENTRE,"4/L, 8/L  BOTH SIDE Ø 10.5",TATA,TATA,,2,M/L,5,TATA,24,LCV,3,62.60,1900,2880,1900,62.5984252,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
7646,687202,6872,5507 3240 0147,TATA YI 10.4 TON TRUCK REAR,70X11,12.5   CENTRE,"4/L, 8/L  BOTH SIDE Ø 10.5",TATA,TATA,,2,2/L,5,TATA,24,LCV,3,54.33,1340,2030,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,0,,0,0,,1340,54.33070866,,0,0,,0,0,,0,0,,0,0,
7647,687203,6872,5507 3240 0147,TATA YI 10.4 TON TRUCK REAR,70X11,12.5   CENTRE,"4/L, 8/L  BOTH SIDE Ø 10.5",TATA,TATA,,2,3/L,5,TATA,24,LCV,3,48.66,1020,1550,0,0,,0,0,,1020,48.66141732,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
7648,687204,6872,5507 3240 0147,TATA YI 10.4 TON TRUCK REAR,70X11,12.5   CENTRE,"4/L, 8/L  BOTH SIDE Ø 10.5",TATA,TATA,,2,4/L,5,TATA,24,LCV,3,40.24,860,1300,0,0,,0,0,,0,0,,860,40.23622047,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
7649,687205,6872,5507 3240 0147,TATA YI 10.4 TON TRUCK REAR,70X11,12.5   CENTRE,"4/L, 8/L  BOTH SIDE Ø 10.5",TATA,TATA,,2,5/L,5,TATA,24,LCV,3,32.44,690,1050,0,0,,0,0,,0,0,,0,0,,690,32.44094488,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
7650,687206,6872,5507 3240 0147,TATA YI 10.4 TON TRUCK REAR,70X11,12.5   CENTRE,"4/L, 8/L  BOTH SIDE Ø 10.5",TATA,TATA,,2,6/L,5,TATA,24,LCV,3,24.65,510,770,0,0,,0,0,,0,0,,0,0,,0,0,,510,24.64566929,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
7651,687207,6872,5507 3240 0147,TATA YI 10.4 TON TRUCK REAR,70X10,12.5   CENTRE,"4/L, 8/L  BOTH SIDE Ø 10.5",TATA,TATA,,2,7/L,5,TATA,24,LCV,3,16.85,320,480,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,320,16.8503937,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
7652,687208,6872,5507 3240 0147,TATA YI 10.4 TON TRUCK REAR,70X10,12.5   CENTRE,"4/L, 8/L  BOTH SIDE Ø 10.5",TATA,TATA,,2,8/L,5,TATA,24,LCV,3,11.02,210,320,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,210,11.02362205,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
7653,687209,6872,5507 3240 0147,TATA YI 10.4 TON TRUCK REAR,70X10,12.5   CENTRE,"4/L, 8/L  BOTH SIDE Ø 10.5",TATA,TATA,,2,9/L,5,TATA,24,LCV,3,5.75,120,180,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,120,5.748031496,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
7654,687210,6872,5507 3240 0147,TATA YI 10.4 TON TRUCK REAR,70X10,12.5   CENTRE,"4/L, 8/L  BOTH SIDE Ø 10.5",TATA,TATA,,2,10/L,5,TATA,24,LCV,3,5.75,120,180,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,120,5.748031496,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
7655,687301,6873,5507 3240 0147,TATA YI 10.4 TON TRUCK REAR H-M/L AMI,70X9,12.5   CENTRE,5/L  BOTH SIDE Ø 10.5   ,TATA,TATA,,3,M/L,5,TATA,24,LCV,3,33.27,590,890,590,33.26771654,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
7656,687302,6873,5507 3240 0147,TATA YI 10.4 TON TRUCK REAR H-2/L AMI,70X9,12.5   CENTRE,5/L  BOTH SIDE Ø 10.5   ,TATA,TATA,,3,2/L,5,TATA,24,LCV,3,33.27,590,890,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,0,,0,0,,590,33.26771654,,0,0,,0,0,,0,0,,0,0,
7657,687303,6873,5507 3240 0147,TATA YI 10.4 TON TRUCK REAR H-3/L AMI,70X9,12.5   CENTRE,5/L  BOTH SIDE Ø 10.5   ,TATA,TATA,,3,3/L,5,TATA,24,LCV,3,33.27,590,890,0,0,,0,0,,590,33.26771654,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
7658,687304,6873,5507 3240 0147,TATA YI 10.4 TON TRUCK REAR AMI,70X9,12.5   CENTRE,5/L  BOTH SIDE Ø 10.5   ,TATA,TATA,,3,4/L,5,TATA,24,LCV,3,33.27,590,890,0,0,,0,0,,0,0,,590,33.26771654,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
7659,687305,6873,5507 3240 0147,TATA YI 10.4 TON TRUCK REAR H-5/L AMI,70X9,12.5   CENTRE,5/L  BOTH SIDE Ø 10.5   ,TATA,TATA,,3,5/L,5,TATA,24,LCV,3,24.65,430,650,0,0,,0,0,,0,0,,0,0,,430,24.64566929,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
7660,687306,6873,5507 3240 0147,TATA YI 10.4 TON TRUCK REAR H-6/L AMI,70X9,12.5   CENTRE,5/L  BOTH SIDE Ø 10.5   ,TATA,TATA,,3,6/L,5,TATA,24,LCV,3,20.20,360,550,0,0,,0,0,,0,0,,0,0,,0,0,,360,20.19685039,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
7661,687307,6873,5507 3240 0147,TATA YI 10.4 TON TRUCK REAR AMI,70X8,12.5   CENTRE,5/L  BOTH SIDE Ø 10.5   ,TATA,TATA,,3,7/L,5,TATA,24,LCV,3,15.71,230,350,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,230,15.70866142,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
7662,687308,6873,5507 3240 0147,TATA YI 10.4 TON TRUCK REAR AMI,70X8,12.5   CENTRE,5/L  BOTH SIDE Ø 10.5   ,TATA,TATA,,3,8/L,5,TATA,24,LCV,3,12.17,180,270,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,180,12.16535433,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
7663,687309,6873,5507 3240 0147,TATA YI 10.4 TON TRUCK REAR H-9/L AMI,70X8,12.5   CENTRE,5/L  BOTH SIDE Ø 10.5   ,TATA,TATA,,3,9/L,5,TATA,24,LCV,3,7.48,130,200,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,130,7.480314961,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
7664,688100,6881,FHE00111,AL JAN BUS P.B. FR ASSY AMI,0X0,12.5   CENTRE,4/L BOTH SIDE Ø 10.5,ASHOK LEYLAND,ASHOK LEYLAND,,1,ASSY.,2,ASHOK LEYLAND,4,HP,2,0.00,11400,17270,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,11400,,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
7665,688101,6881,FHE00111,AL JAN BUS P.B. FR M/L AMI,76.2X26.9,12.5   CENTRE,4/L BOTH SIDE Ø 10.5,ASHOK LEYLAND,ASHOK LEYLAND,,1,M/L,5,ASHOK LEYLAND,4,HP,2,45.51,3020,4580,3020,45.51181102,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
7666,688102,6881,FHE00111,AL JAN BUS P.B. FR 2/L AMI,76.2X26.9,12.5   CENTRE,4/L BOTH SIDE Ø 10.5,ASHOK LEYLAND,ASHOK LEYLAND,,1,2/L,5,ASHOK LEYLAND,4,HP,2,45.51,3020,4580,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,0,,0,0,,3020,45.51181102,,0,0,,0,0,,0,0,,0,0,
7667,688103,6881,FHE00111,AL JAN BUS P.B. FR 3/L AMI,76.2X26.9,12.5   CENTRE,4/L BOTH SIDE Ø 10.5,ASHOK LEYLAND,ASHOK LEYLAND,,1,3/L,5,ASHOK LEYLAND,4,HP,2,40.16,2500,3790,0,0,,0,0,,2500,40.15748031,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
7668,688104,6881,FHE00111,AL JAN BUS P.B. FR 4/L AMI,76.2X26.9,12.5   CENTRE,4/L BOTH SIDE Ø 10.5,ASHOK LEYLAND,ASHOK LEYLAND,,1,4/L,5,ASHOK LEYLAND,4,HP,2,40.16,2500,3790,0,0,,0,0,,0,0,,2500,40.15748031,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
7669,689100,6891,5039 3210 0137,TML LPT 3718 FRONT (P),0X0,16.5   CENTRE,2/L & AUX A  BOTH SIDE Ø 12.5,TATA,TATA,,1,ASSY.,2,TATA,24,HP,2,0.00,13680,20730,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,13680,,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
7670,689101,6891,5039 3210 0137,TML LPT 3718 FRONT (P),90X25,16.5   CENTRE,2/L & AUX A  BOTH SIDE Ø 12.5,TATA,TATA,,1,M/L,5,TATA,24,HP,2,60.04,4780,7240,4780,60.03937008,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
7671,689102,6891,5039 3210 0137,TML LPT 3718 FRONT (P),90X25,16.5   CENTRE,2/L & AUX A  BOTH SIDE Ø 12.5,TATA,TATA,,1,2/L,5,TATA,24,HP,2,55.00,3960,6000,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,0,,0,0,,3960,55,,0,0,,0,0,,0,0,,0,0,
7672,689103,6891,5039 3210 0137,TML LPT 3718 FRONT (P),90X25,16.5   CENTRE,2/L & AUX A  BOTH SIDE Ø 12.5,TATA,TATA,,1,3/L,5,TATA,24,HP,2,51.65,3620,5480,0,0,,0,0,,3620,51.65354331,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
7673,689104,6891,5039 3210 0137,TML LPT 3718 FRONT (P),90X25,16.5   CENTRE,2/L & AUX A  BOTH SIDE Ø 12.5,TATA,TATA,,1,4/L,5,TATA,24,HP,2,5.91,430,650,0,0,,0,0,,0,0,,430,5.905511811,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
7674,689105,6891,5039 3210 0137,TML LPT 3718 FRONT (P),90X25,16.5   CENTRE,2/L & AUX A  BOTH SIDE Ø 12.5,TATA,TATA,,1,5/L,5,TATA,24,HP,2,5.91,430,650,0,0,,0,0,,0,0,,0,0,,430,5.905511811,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
7675,689106,6891,5039 3210 0137,TML LPT 3718 FRONT (P),90X13,16.5   CENTRE,2/L & AUX A  BOTH SIDE Ø 12.5,TATA,TATA,,1,6/L,5,TATA,24,HP,2,5.91,220,330,0,0,,0,0,,0,0,,0,0,,0,0,,220,5.905511811,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
7676,689131,6891,5039 3210 0137,TML LPT 3718 FRONT (P),90X25,16.5   CENTRE,2/L & AUX A  BOTH SIDE Ø 12.5,TATA,TATA,,1,AUX A,3,TATA,24,HP,2,51.65,3620,5480,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,3620,51.65354331,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
7677,689132,6891,5039 3210 0137,TML LPT 3718 FRONT (P),90X25,16.5   CENTRE,2/L & AUX A  BOTH SIDE Ø 12.5,TATA,TATA,,1,AUX B,3,TATA,24,HP,2,51.65,3240,4910,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,3240,51.65354331,,0,0,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
7678,690100,6901,5039 3210 0138,TML LPT 3718 FRONT (P),0X0,16.5   CENTRE,4/L & AUX A  BOTH SIDE Ø 12.5,TATA,TATA,,1,ASSY.,2,TATA,24,HP,2,0.00,16220,24570,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,16220,,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
7679,690101,6901,5039 3210 0138,TML LPT 3718 FRONT (P),90X24,16.5   CENTRE,4/L & AUX A  BOTH SIDE Ø 12.5,TATA,TATA,,1,M/L,5,TATA,24,HP,2,61.57,4630,7010,4630,61.57480315,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
7680,690102,6901,5039 3210 0138,TML LPT 3718 FRONT (P),90X24,16.5   CENTRE,4/L & AUX A  BOTH SIDE Ø 12.5,TATA,TATA,,1,2/L,5,TATA,24,HP,2,50.39,3510,5320,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,0,,0,0,,3510,50.39370079,,0,0,,0,0,,0,0,,0,0,
7681,690103,6901,5039 3210 0138,TML LPT 3718 FRONT (P),90X24,16.5   CENTRE,4/L & AUX A  BOTH SIDE Ø 12.5,TATA,TATA,,1,3/L,5,TATA,24,HP,2,46.81,3170,4800,0,0,,0,0,,3170,46.81102362,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
7682,690104,6901,5039 3210 0138,TML LPT 3718 FRONT (P),90X24,16.5   CENTRE,4/L & AUX A  BOTH SIDE Ø 12.5,TATA,TATA,,1,4/L,5,TATA,24,HP,2,46.81,3170,4800,0,0,,0,0,,0,0,,3170,46.81102362,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
7683,690105,6901,5039 3210 0138,TML LPT 3718 FRONT (P),90X24,16.5   CENTRE,4/L & AUX A  BOTH SIDE Ø 12.5,TATA,TATA,,1,5/L,5,TATA,24,HP,2,5.91,390,590,0,0,,0,0,,0,0,,0,0,,390,5.905511811,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
7684,690106,6901,5039 3210 0138,TML LPT 3718 FRONT (P),90X24,16.5   CENTRE,4/L & AUX A  BOTH SIDE Ø 12.5,TATA,TATA,,1,6/L,5,TATA,24,HP,2,5.91,390,590,0,0,,0,0,,0,0,,0,0,,0,0,,390,5.905511811,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
